S#,SNAME,SEX,BDATE,HEIGHT,DORM
02008630,王宁,男,2003-11-01,1.79,东10舍179
02208632,徐佳,女,2003-07-02,1.73,西10舍180
02008634,卢丹丹,男,2001-02-09,1.81,东10舍180
02208636,严凤兰,女,2001-01-04,1.66,西10舍180
02008638,罗敏,男,2001-03-04,1.77,东10舍180
02208640,韦强,女,2001-07-11,1.78,西10舍181
02008642,李玉,男,2001-10-04,1.82,东10舍181
02208644,吴璐,女,2001-10-02,1.66,西10舍181
02008646,龚丽华,男,2002-02-23,1.86,东10舍181
02208648,王芳,女,2003-07-21,1.68,西10舍182
02008650,岳艳,男,2002-10-12,1.77,东10舍182
02208652,周彬,女,2002-09-08,1.51,西10舍182
02008654,吴帆,男,2003-05-24,1.88,东10舍182
02208656,刘丽丽,女,2001-11-13,1.80,西10舍183
02008658,刘洁,男,2002-04-25,1.65,东10舍183
02208660,周秀珍,女,2003-07-16,1.50,西10舍183
02008662,朱淑华,男,2002-01-28,1.64,东10舍183
02208664,李秀华,女,2003-05-12,1.67,西10舍184
02008666,陈楠,男,2003-04-25,1.70,东10舍184
02208668,孙红,女,2002-06-14,1.75,西10舍184
02008670,陈桂花,男,2003-11-15,1.68,东10舍184
02208672,刘建华,女,2002-02-01,1.75,西10舍185
02008674,周欢,男,2001-08-17,1.77,东10舍185
02208676,赵柳,女,2003-11-11,1.77,西10舍185
02008678,李明,男,2001-05-14,1.68,东10舍185
02208680,司桂荣,女,2001-04-10,1.60,西10舍186
02008682,李涛,男,2001-02-28,1.86,东10舍186
02208684,蔡瑞,女,2002-05-17,1.61,西10舍186
02008686,刘志强,男,2002-02-17,1.63,东10舍186
02208688,刘强,女,2001-11-15,1.54,西10舍187
02008690,赵桂香,男,2002-01-13,1.70,东10舍187
02208692,周龙,女,2001-10-07,1.63,西10舍187
02008694,吴金凤,男,2003-06-12,1.74,东10舍187
02208696,朱霞,女,2003-05-23,1.65,西10舍188
02008698,田秀荣,男,2001-01-10,1.70,东10舍188
02208700,袁璐,女,2003-05-17,1.76,西10舍188
02008702,林亮,男,2001-01-22,1.76,东10舍188
02208704,徐建华,女,2003-10-11,1.54,西10舍189
02008706,蒋桂芳,男,2003-03-27,1.80,东10舍189
02208708,汤畅,女,2002-01-16,1.79,西10舍189
02008710,杨玲,男,2001-04-05,1.88,东10舍189
02208712,庞楠,女,2002-02-19,1.55,西10舍190
02008714,柳龙,男,2001-10-24,1.66,东10舍190
02208716,高飞,女,2003-08-05,1.65,西10舍190
02008718,陈林,男,2002-05-01,1.86,东10舍190
02208720,金春梅,女,2001-01-06,1.71,西10舍191
02008722,张宇,男,2001-02-18,1.74,东10舍191
02208724,张亮,女,2003-05-17,1.67,西10舍191
02008726,邓红梅,男,2003-05-02,1.72,东10舍191
02208728,马艳,女,2002-11-13,1.78,西10舍192
02008730,韦玉梅,男,2001-01-26,1.66,东10舍192
02208732,胡丹丹,女,2003-12-09,1.75,西10舍192
02008734,胡婷婷,男,2002-03-27,1.62,东10舍192
02208736,王桂荣,女,2003-07-06,1.55,西10舍193
02008738,张琳,男,2001-07-18,1.76,东10舍193
02208740,刘建平,女,2001-04-05,1.57,西10舍193
02008742,王洋,男,2003-01-13,1.70,东10舍193
02208744,严金凤,女,2001-05-01,1.57,西10舍194
02008746,陈波,男,2003-11-30,1.63,东10舍194
02208748,欧阳斌,女,2001-06-15,1.50,西10舍194
02008750,董静,男,2001-06-05,1.67,东10舍194
02208752,李桂芝,女,2002-05-22,1.54,西10舍195
02008754,文桂荣,男,2002-03-08,1.67,东10舍195
02208756,卢桂芳,女,2003-08-24,1.53,西10舍195
02008758,魏玉梅,男,2002-02-02,1.75,东10舍195
02208760,邵桂香,女,2001-09-02,1.58,西10舍196
02008762,孔丽华,男,2002-12-05,1.70,东10舍196
02208764,邓斌,女,2001-04-19,1.69,西10舍196
02008766,洪海燕,男,2001-05-27,1.87,东10舍196
02208768,薛畅,女,2003-11-25,1.64,西10舍197
02008770,张畅,男,2001-09-15,1.90,东10舍197
02208772,徐帆,女,2001-04-19,1.80,西10舍197
02008774,李桂珍,男,2001-11-27,1.86,东10舍197
02208776,陈莉,女,2002-01-11,1.62,西10舍198
02008778,张艳,男,2003-04-01,1.77,东10舍198
02208780,马秀梅,女,2003-10-18,1.57,西10舍198
02008782,许倩,男,2001-07-20,1.88,东10舍198
02208784,曹婷,女,2003-11-29,1.74,西10舍199
02008786,张玉华,男,2002-09-27,1.73,东10舍199
02208788,吕小红,女,2001-03-07,1.61,西10舍199
02008790,张凯,男,2002-05-10,1.67,东10舍199
02208792,李杨,女,2002-12-15,1.69,西10舍200
02008794,赵玉华,男,2002-08-28,1.87,东10舍200
02208796,章秀华,女,2002-12-12,1.80,西10舍200
02008798,鞠红霞,男,2001-08-19,1.86,东10舍200
02208800,蔡桂兰,女,2003-07-22,1.74,西10舍201
02008802,王桂英,男,2003-06-22,1.86,东10舍201
02208804,李璐,女,2002-11-21,1.59,西10舍201
02008806,张涛,男,2002-06-18,1.72,东10舍201
02208808,王龙,女,2002-06-09,1.55,西10舍202
02008810,刘秀云,男,2001-12-18,1.81,东10舍202
02208812,郑娟,女,2003-05-04,1.57,西10舍202
02008814,陈小红,男,2001-10-11,1.61,东10舍202
02208816,周云,女,2003-03-27,1.71,西10舍203
02008818,奉强,男,2001-12-04,1.85,东10舍203
02208820,李秀梅,女,2001-07-14,1.57,西10舍203
02008822,黄婷,男,2003-01-13,1.81,东10舍203
02208824,赵兵,女,2002-12-08,1.79,西10舍204
02008826,刘阳,男,2001-01-17,1.74,东10舍204
02208828,赵莹,女,2002-06-12,1.50,西10舍204
02008830,宋瑞,男,2003-03-14,1.61,东10舍204
02208832,韩秀荣,女,2001-06-02,1.66,西10舍205
02008834,唐娜,男,2002-04-18,1.69,东10舍205
02208836,尹文,女,2001-04-27,1.61,西10舍205
02008838,陈丽,男,2002-11-05,1.68,东10舍205
02208840,苏婷,女,2003-12-11,1.77,西10舍206
02008842,杨军,男,2002-01-01,1.77,东10舍206
02208844,舒海燕,女,2002-04-08,1.69,西10舍206
02008846,张雷,男,2001-07-19,1.74,东10舍206
02208848,潘磊,女,2002-11-17,1.66,西10舍207
02008850,王欣,男,2002-05-01,1.66,东10舍207
02208852,易建平,女,2002-02-13,1.78,西10舍207
02008854,林超,男,2003-02-03,1.83,东10舍207
02208856,陈红霞,女,2002-02-09,1.67,西10舍208
02008858,詹艳,男,2001-06-03,1.65,东10舍208
02208860,魏磊,女,2001-05-17,1.62,西10舍208
02008862,王俊,男,2003-08-14,1.75,东10舍208
02208864,陈杨,女,2003-12-25,1.71,西10舍209
02008866,张丽华,男,2002-11-13,1.77,东10舍209
02208868,李杨,女,2001-07-02,1.55,西10舍209
02008870,羊芳,男,2003-02-01,1.73,东10舍209
02208872,刘璐,女,2001-06-16,1.74,西10舍210
02008874,李洋,男,2003-04-05,1.62,东10舍210
02208876,陈洋,女,2002-06-13,1.71,西10舍210
02008878,穆颖,男,2001-07-29,1.61,东10舍210
02208880,张强,女,2001-03-14,1.55,西10舍211
02008882,周桂英,男,2003-10-23,1.62,东10舍211
02208884,公辉,女,2002-03-03,1.59,西10舍211
02008886,刘红霞,男,2002-09-07,1.74,东10舍211
02208888,汪冬梅,女,2001-01-05,1.61,西10舍212
02008890,蒋桂花,男,2003-05-01,1.68,东10舍212
02208892,王燕,女,2003-08-09,1.51,西10舍212
02008894,余峰,男,2001-06-30,1.85,东10舍212
02208896,农璐,女,2003-09-16,1.54,西10舍213
02008898,胡婷,男,2002-03-18,1.62,东10舍213
02208900,马秀华,女,2002-10-07,1.52,西10舍213
02008902,黄勇,男,2003-12-15,1.77,东10舍213
02208904,王玉,女,2003-09-08,1.58,西10舍214
02008906,李秀芳,男,2003-01-01,1.66,东10舍214
02208908,廖勇,女,2003-03-08,1.80,西10舍214
02008910,彭欢,男,2001-07-12,1.88,东10舍214
02208912,张亮,女,2002-10-01,1.68,西10舍215
02008914,支超,男,2002-06-12,1.73,东10舍215
02208916,彭磊,女,2001-09-06,1.64,西10舍215
02008918,王洁,男,2002-05-28,1.73,东10舍215
02208920,朴颖,女,2002-03-31,1.76,西10舍216
02008922,王建,男,2001-05-18,1.85,东10舍216
02208924,杨艳,女,2002-01-25,1.77,西10舍216
02008926,朱华,男,2002-11-19,1.61,东10舍216
02208928,欧明,女,2001-03-03,1.53,西10舍217
02008930,黄秀云,男,2003-11-16,1.86,东10舍217
02208932,吴丹,女,2002-11-28,1.64,西10舍217
02008934,黄阳,男,2002-07-06,1.85,东10舍217
02208936,戴浩,女,2001-06-18,1.50,西10舍218
02008938,李淑华,男,2001-11-03,1.77,东10舍218
02208940,李雪,女,2003-05-07,1.72,西10舍218
02008942,卢欣,男,2002-08-28,1.84,东10舍218
02208944,陈帆,女,2001-10-14,1.68,西10舍219
02008946,何涛,男,2002-10-06,1.69,东10舍219
02208948,方海燕,女,2002-10-18,1.72,西10舍219
02008950,邱燕,男,2001-02-10,1.76,东10舍219
02208952,陈丽,女,2002-11-04,1.68,西10舍220
02008954,许桂芝,男,2002-03-15,1.60,东10舍220
02208956,秦凤英,女,2002-01-15,1.53,西10舍220
02008958,张静,男,2003-03-28,1.90,东10舍220
02208960,林玉英,女,2003-03-20,1.51,西10舍221
02008962,徐海燕,男,2001-02-18,1.71,东10舍221
02208964,陈超,女,2003-01-12,1.59,西10舍221
02008966,邓丽华,男,2001-02-01,1.75,东10舍221
02208968,张斌,女,2001-07-17,1.54,西10舍222
02008970,左文,男,2001-04-22,1.77,东10舍222
02208972,程桂兰,女,2001-07-05,1.79,西10舍222
02008974,傅勇,男,2003-07-08,1.62,东10舍222
02208976,邓敏,女,2003-07-08,1.62,西10舍223
02008978,黄建平,男,2003-04-02,1.80,东10舍223
02208980,喻桂芳,女,2003-11-25,1.73,西10舍223
02008982,潘艳,男,2001-12-17,1.72,东10舍223
02208984,武燕,女,2002-10-13,1.73,西10舍224
02008986,程雷,男,2003-08-25,1.85,东10舍224
02208988,张丽,女,2003-06-28,1.70,西10舍224
02008990,张慧,男,2003-05-17,1.82,东10舍224
02208992,李超,女,2002-07-05,1.53,西10舍225
02008994,李凤兰,男,2001-06-14,1.79,东10舍225
02208996,吴淑珍,女,2001-12-16,1.79,西10舍225
02008998,钟丽华,男,2002-07-23,1.62,东10舍225
02209000,黄婷婷,女,2003-06-15,1.72,西11舍226
02009002,张桂珍,男,2002-04-11,1.87,东11舍226
02209004,彭玉珍,女,2001-08-04,1.76,西11舍226
02009006,黄亮,男,2002-08-29,1.81,东11舍226
02209008,卢玉,女,2001-04-22,1.80,西11舍227
02009010,马梅,男,2003-10-04,1.76,东11舍227
02209012,韦杨,女,2002-03-20,1.64,西11舍227
02009014,李燕,男,2002-02-27,1.76,东11舍227
02209016,韦璐,女,2002-08-12,1.75,西11舍228
02009018,蒙倩,男,2003-02-04,1.63,东11舍228
02209020,纪斌,女,2002-10-31,1.76,西11舍228
02009022,史宇,男,2001-08-31,1.67,东11舍228
02209024,何璐,女,2002-11-20,1.58,西11舍229
02009026,姜坤,男,2003-02-20,1.89,东11舍229
02209028,严丹丹,女,2002-08-28,1.79,西11舍229
02009030,张桂花,男,2003-11-29,1.63,东11舍229
02209032,赵晨,女,2001-01-18,1.50,西11舍230
02009034,罗璐,男,2001-02-25,1.90,东11舍230
02209036,杨红,女,2002-12-09,1.77,西11舍230
02009038,林凯,男,2003-03-04,1.86,东11舍230
02209040,何建军,女,2001-07-09,1.76,西11舍231
02009042,龙柳,男,2002-09-21,1.77,东11舍231
02209044,李淑华,女,2001-08-13,1.55,西11舍231
02009046,吉军,男,2002-01-15,1.79,东11舍231
02209048,戎红梅,女,2002-06-06,1.50,西11舍232
02009050,鲁旭,男,2003-04-21,1.90,东11舍232
02209052,潘红梅,女,2001-11-20,1.72,西11舍232
02009054,冯鹏,男,2001-05-07,1.60,东11舍232
02209056,戚玲,女,2003-09-15,1.54,西11舍233
02009058,史军,男,2001-08-16,1.62,东11舍233
02209060,朱杰,女,2002-03-04,1.80,西11舍233
02009062,周博,男,2001-07-08,1.69,东11舍233
02209064,常璐,女,2002-03-16,1.53,西11舍234
02009066,何帅,男,2001-05-12,1.72,东11舍234
02209068,庄凯,女,2003-10-10,1.56,西11舍234
02009070,许冬梅,男,2003-07-24,1.60,东11舍234
02209072,任飞,女,2002-11-05,1.61,西11舍235
02009074,许玉珍,男,2003-04-27,1.82,东11舍235
02209076,傅娜,女,2002-07-02,1.51,西11舍235
02009078,单玉华,男,2003-10-23,1.77,东11舍235
02209080,赵梅,女,2003-06-14,1.59,西11舍236
02009082,陈柳,男,2002-09-26,1.81,东11舍236
02209084,江帅,女,2002-02-04,1.68,西11舍236
02009086,杨淑华,男,2002-12-16,1.78,东11舍236
02209088,尚刚,女,2002-05-15,1.55,西11舍237
02009090,欧淑华,男,2003-07-11,1.67,东11舍237
02209092,张芳,女,2003-05-21,1.58,西11舍237
02009094,刘倩,男,2002-01-02,1.77,东11舍237
02209096,周琴,女,2001-11-16,1.65,西11舍238
02009098,董兵,男,2002-02-21,1.65,东11舍238
02209100,马斌,女,2003-08-09,1.57,西11舍238
02009102,李桂花,男,2001-06-05,1.87,东11舍238
02209104,袁健,女,2001-01-24,1.77,西11舍239
02009106,吴峰,男,2001-02-11,1.89,东11舍239
02209108,田玉,女,2003-08-09,1.63,西11舍239
02009110,黄宁,男,2003-09-27,1.69,东11舍239
02209112,徐军,女,2003-05-07,1.65,西11舍240
02009114,唐军,男,2001-02-13,1.67,东11舍240
02209116,奚梅,女,2002-06-06,1.53,西11舍240
02009118,彭英,男,2003-12-27,1.72,东11舍240
02209120,郭桂英,女,2001-02-14,1.65,西11舍241
02009122,曹倩,男,2002-06-27,1.89,东11舍241
02209124,应建军,女,2002-08-07,1.74,西11舍241
02009126,赖萍,男,2003-08-06,1.71,东11舍241
02209128,栾健,女,2001-11-04,1.65,西11舍242
02009130,罗凤英,男,2002-10-01,1.70,东11舍242
02209132,杨桂香,女,2003-11-09,1.69,西11舍242
02009134,何桂荣,男,2001-08-26,1.80,东11舍242
02209136,张超,女,2001-12-18,1.80,西11舍243
02009138,李兰英,男,2002-07-21,1.67,东11舍243
02209140,卢燕,女,2002-11-25,1.79,西11舍243
02009142,龚莉,男,2001-09-01,1.69,东11舍243
02209144,杜玉兰,女,2002-09-06,1.68,西11舍244
02009146,刘丽华,男,2003-07-14,1.69,东11舍244
02209148,雷淑兰,女,2002-07-27,1.58,西11舍244
02009150,杨娜,男,2003-05-01,1.72,东11舍244
02209152,尹莹,女,2002-03-20,1.70,西11舍245
02009154,李丽,男,2001-10-10,1.76,东11舍245
02209156,吕佳,女,2003-09-15,1.74,西11舍245
02009158,谢帆,男,2001-01-01,1.68,东11舍245
02209160,张阳,女,2003-09-03,1.60,西11舍246
02009162,赵健,男,2002-01-16,1.85,东11舍246
02209164,黄淑华,女,2002-05-30,1.71,西11舍246
02009166,王建,男,2002-12-28,1.81,东11舍246
02209168,王桂芳,女,2002-02-13,1.59,西11舍247
02009170,鲁英,男,2003-08-26,1.75,东11舍247
02209172,赵玉,女,2003-09-13,1.60,西11舍247
02009174,陈红,男,2003-11-09,1.89,东11舍247
02209176,王兵,女,2001-01-01,1.76,西11舍248
02009178,吴丽娟,男,2003-10-20,1.71,东11舍248
02209180,鄢龙,女,2003-03-30,1.66,西11舍248
02009182,萧梅,男,2001-10-12,1.87,东11舍248
02209184,石刚,女,2001-03-25,1.60,西11舍249
02009186,李秀荣,男,2002-06-25,1.77,东11舍249
02209188,王桂荣,女,2001-07-15,1.69,西11舍249
02009190,姚玲,男,2001-01-14,1.69,东11舍249
02209192,常丽,女,2002-03-21,1.64,西11舍250
02009194,吴凤兰,男,2001-07-29,1.67,东11舍250
02209196,王雪梅,女,2003-03-23,1.73,西11舍250
02009198,王彬,男,2001-10-15,1.90,东11舍250
02209200,姚璐,女,2002-01-31,1.67,西11舍251
02009202,程红,男,2002-11-02,1.64,东11舍251
02209204,郭斌,女,2001-08-11,1.77,西11舍251
02009206,李博,男,2003-02-25,1.84,东11舍251
02209208,鲁秀华,女,2002-09-04,1.70,西11舍252
02009210,俞桂珍,男,2002-12-08,1.74,东11舍252
02209212,牛磊,女,2002-04-04,1.64,西11舍252
02009214,侯娟,男,2001-02-14,1.64,东11舍252
02209216,简梅,女,2002-03-19,1.79,西11舍253
02009218,李玉珍,男,2001-08-18,1.79,东11舍253
02209220,杨旭,女,2001-05-25,1.51,西11舍253
02009222,王丹丹,男,2003-07-18,1.74,东11舍253
02209224,任晨,女,2001-06-21,1.67,西11舍254
02009226,萧凯,男,2001-01-08,1.67,东11舍254
02209228,杨磊,女,2002-05-16,1.52,西11舍254
02009230,刘桂芳,男,2001-10-20,1.61,东11舍254
02209232,何琴,女,2002-05-14,1.59,西11舍255
02009234,刘宇,男,2003-07-23,1.77,东11舍255
02209236,孙倩,女,2003-08-30,1.72,西11舍255
02009238,田凯,男,2002-06-13,1.86,东11舍255
02209240,俞丽丽,女,2001-09-28,1.75,西11舍256
02009242,王颖,男,2003-05-09,1.81,东11舍256
02209244,王欣,女,2003-02-14,1.74,西11舍256
02009246,许秀云,男,2001-12-11,1.82,东11舍256
02209248,张桂花,女,2001-08-14,1.76,西11舍257
02009250,何超,男,2001-08-30,1.87,东11舍257
02209252,葛利,女,2003-07-21,1.71,西11舍257
02009254,李海燕,男,2002-05-02,1.72,东11舍257
02209256,李霞,女,2001-09-20,1.73,西11舍258
02009258,韩建军,男,2002-04-25,1.63,东11舍258
02209260,苗坤,女,2002-01-30,1.80,西11舍258
02009262,唐博,男,2003-02-14,1.61,东11舍258
02209264,李琳,女,2003-02-07,1.59,西11舍259
02009266,刘博,男,2001-07-18,1.84,东11舍259
02209268,庞楠,女,2001-04-02,1.76,西11舍259
02009270,胡峰,男,2001-08-02,1.64,东11舍259
02209272,陈娜,女,2003-03-02,1.74,西11舍260
02009274,管瑜,男,2003-07-03,1.78,东11舍260
02209276,李斌,女,2002-04-29,1.55,西11舍260
02009278,裴秀云,男,2002-01-09,1.83,东11舍260
02209280,陈鹏,女,2001-04-29,1.72,西11舍261
02009282,周秀芳,男,2002-03-29,1.71,东11舍261
02209284,彭桂英,女,2003-12-29,1.79,西11舍261
02009286,林凤兰,男,2002-06-13,1.66,东11舍261
02209288,王建平,女,2001-12-17,1.71,西11舍262
02009290,郭艳,男,2001-11-05,1.68,东11舍262
02209292,张明,女,2001-08-26,1.76,西11舍262
02009294,刘涛,男,2002-09-06,1.77,东11舍262
02209296,徐婷,女,2003-07-22,1.56,西11舍263
02009298,涂雪梅,男,2001-06-28,1.60,东11舍263
02209300,陈丹丹,女,2002-01-27,1.50,西11舍263
02009302,谢东,男,2002-03-06,1.78,东11舍263
02209304,李静,女,2003-04-05,1.70,西11舍264
02009306,杨洋,男,2003-05-26,1.81,东11舍264
02209308,李龙,女,2001-05-02,1.56,西11舍264
02009310,张梅,男,2001-07-07,1.67,东11舍264
02209312,周玉英,女,2001-11-12,1.66,西11舍265
02009314,李慧,男,2002-10-01,1.70,东11舍265
02209316,王瑞,女,2002-04-12,1.69,西11舍265
02009318,何艳,男,2002-01-01,1.79,东11舍265
02209320,罗颖,女,2001-09-23,1.68,西11舍266
02009322,袁秀梅,男,2003-06-07,1.68,东11舍266
02209324,吴莹,女,2002-01-13,1.69,西11舍266
02009326,王超,男,2002-04-01,1.72,东11舍266
02209328,顾玉梅,女,2003-04-10,1.61,西11舍267
02009330,王雷,男,2003-12-20,1.86,东11舍267
02209332,周静,女,2003-07-31,1.77,西11舍267
02009334,唐秀珍,男,2002-01-28,1.61,东11舍267
02209336,邹玉梅,女,2002-09-01,1.59,西11舍268
02009338,黄凯,男,2003-02-26,1.73,东11舍268
02209340,黄莹,女,2001-03-26,1.75,西11舍268
02009342,龙斌,男,2001-07-05,1.66,东11舍268
02209344,张楠,女,2003-03-24,1.70,西11舍269
02009346,王瑜,男,2003-11-27,1.68,东11舍269
02209348,李军,女,2003-12-10,1.78,西11舍269
02009350,钱淑珍,男,2001-01-19,1.63,东11舍269
02209352,刘丽华,女,2003-11-22,1.72,西11舍270
02009354,余霞,男,2002-05-03,1.72,东11舍270
02209356,张亮,女,2001-01-13,1.57,西11舍270
02009358,杨斌,男,2001-01-22,1.63,东11舍270
02209360,刘秀云,女,2002-01-01,1.62,西11舍271
02009362,张慧,男,2003-03-08,1.81,东11舍271
02209364,张燕,女,2003-11-13,1.72,西11舍271
02009366,贾玲,男,2002-08-01,1.78,东11舍271
02209368,路琳,女,2001-05-05,1.62,西11舍272
02009370,王成,男,2002-11-28,1.66,东11舍272
02209372,张荣,女,2002-02-17,1.69,西11舍272
02009374,王兰英,男,2003-12-25,1.65,东11舍272
02209376,黄莉,女,2003-01-03,1.58,西11舍273
02009378,赵佳,男,2002-05-04,1.90,东11舍273
02209380,戴娜,女,2003-07-10,1.51,西11舍273
02009382,聂玉英,男,2002-04-17,1.89,东11舍273
02209384,李雪梅,女,2003-12-01,1.73,西11舍274
02009386,林婷婷,男,2003-01-28,1.82,东11舍274
02209388,梁玲,女,2003-05-02,1.50,西11舍274
02009390,闵超,男,2002-02-17,1.76,东11舍274
02209392,刘琳,女,2003-06-21,1.76,西11舍275
02009394,金倩,男,2002-02-19,1.73,东11舍275
02209396,陈凯,女,2001-06-30,1.76,西11舍275
02009398,石莉,男,2001-01-06,1.75,东11舍275
02209400,隋兵,女,2003-06-26,1.52,西11舍276
02009402,彭旭,男,2003-08-19,1.86,东11舍276
02209404,侯建华,女,2003-09-24,1.63,西11舍276
02009406,范静,男,2002-12-10,1.76,东11舍276
02209408,陈颖,女,2003-10-16,1.63,西11舍277
02009410,梁阳,男,2002-10-01,1.86,东11舍277
02209412,杨龙,女,2001-04-16,1.77,西11舍277
02009414,芦利,男,2002-02-03,1.78,东11舍277
02209416,朱欢,女,2002-12-17,1.71,西11舍278
02009418,陈慧,男,2003-11-22,1.86,东11舍278
02209420,李红梅,女,2001-03-10,1.54,西11舍278
02009422,谢东,男,2001-01-04,1.64,东11舍278
02209424,古淑华,女,2003-06-12,1.65,西11舍279
02009426,曾艳,男,2003-06-21,1.62,东11舍279
02209428,杨欣,女,2002-05-27,1.72,西11舍279
02009430,刘红霞,男,2002-07-04,1.70,东11舍279
02209432,杨鹏,女,2002-05-09,1.59,西11舍280
02009434,赖莹,男,2001-12-26,1.78,东11舍280
02209436,邱小红,女,2002-11-23,1.64,西11舍280
02009438,谭慧,男,2002-02-03,1.64,东11舍280
